Subject #,Experiment,Group,Condition,Trial,DZ Radius,Sensitivity,Curve Shape,Target Distance,Target Diameter,Click Hit,Click Distance,Overshot,Most Further Hand Position,Click Time
0,x,A,2,0,30,21,1,15.00,2.00,1,-1.00,1,186.00,-63604537311608
0,x,A,2,1,30,21,1,9.00,2.00,1,-1.00,1,76.00,-63604537313288
0,x,A,2,2,30,21,1,3.00,2.00,1,-1.00,0,56.00,-63604537316130
0,x,A,2,3,30,21,1,15.00,2.00,1,-1.00,0,88.00,-63604537317194
0,x,A,2,4,30,21,1,9.00,2.00,1,-1.00,0,68.00,-63604537318782
0,x,A,2,5,30,21,1,3.00,2.00,1,-1.00,0,51.00,-63604537320395
0,x,A,2,6,30,21,1,3.00,2.00,1,-1.00,0,53.00,-63604537321462
0,x,A,2,7,30,21,1,15.00,2.00,1,-1.00,0,90.00,-63604537322542
0,x,A,2,8,30,21,1,15.00,2.00,1,-1.00,0,77.00,-63604537324088
0,x,A,2,9,30,21,1,9.00,2.00,1,-1.00,0,70.00,-63604537325715
0,x,A,2,10,30,21,1,3.00,2.00,1,-1.00,0,63.00,-63604537327194
0,x,A,2,11,30,21,1,15.00,2.00,1,-1.00,0,90.00,-63604537328235
0,x,A,2,12,30,21,1,9.00,2.00,1,-1.00,0,88.00,-63604537330342
0,x,A,2,13,30,21,1,9.00,2.00,1,-1.00,0,83.00,-63604537331662
0,x,A,2,14,30,21,1,15.00,2.00,1,-1.00,0,80.00,-63604537332942
0,x,A,2,15,30,21,1,9.00,2.00,1,-1.00,0,86.00,-63604537334488
0,x,A,2,16,30,21,1,9.00,2.00,1,-1.00,0,78.00,-63604537337168
0,x,A,2,17,30,21,1,3.00,2.00,1,-1.00,0,66.00,-63604537338822
0,x,A,2,18,30,21,1,3.00,2.00,1,-1.00,0,61.00,-63604537341142
0,x,A,2,19,30,21,1,15.00,2.00,1,-1.00,0,94.00,-63604537342275
0,x,A,2,20,30,21,1,15.00,2.00,1,-1.00,0,88.00,-63604537343848
0,x,A,2,21,30,21,1,3.00,2.00,1,-1.00,0,63.00,-63604537345288
0,x,A,2,22,30,21,1,9.00,2.00,1,-1.00,0,69.00,-63604537346382
0,x,A,2,23,30,21,1,3.00,2.00,1,-1.00,0,54.00,-63604537347875
0,x,A,2,24,30,21,1,9.00,2.00,1,-1.00,0,82.00,-63604537349075
0,x,A,2,25,30,21,1,15.00,2.00,1,-1.00,0,95.00,-63604537350568
0,x,A,2,26,30,21,1,3.00,2.00,1,-1.00,0,57.00,-63604537352155
0,x,A,2,27,30,21,1,9.00,2.00,1,-1.00,0,87.00,-63604537353222
0,x,A,2,28,30,21,1,15.00,2.00,1,-1.00,0,101.00,-63604537354462
0,x,A,2,29,30,21,1,3.00,2.00,1,-1.00,1,70.00,-63604537355782
